,index,year,وجه نقد,حساب دریافتنی,سرمایه گذاری کوتاه مدت,موجودی کالا,دارایی جاری,سرمایه گذاری بلند مدت,دارایی ثابت,دارایی نامشهود,دارایی,حساب پرداختنی,بدهی جاری,بدهی,سرمایه,سود انباشته,حقوق صاحبان سهام,season,stock,target
17133,7,1393.0,260181.0,1286533.0,0.0,552889.0,2309998.0,60.0,437755.0,13667.0,2761480.0,996733.0,1913531.0,1935457.0,429000.0,361735.0,826023.0,3,فجر,41302553376174581
17134,8,1394.0,107736.0,329511.0,28292.0,594075.0,1402356.0,5090.0,434577.0,13771.0,1855794.0,703340.0,924986.0,926002.0,429000.0,456667.0,929792.0,3,فجر,41302553376174581
17135,9,1395.0,233234.0,0.0,80501.0,365641.0,1521246.0,60.0,441625.0,14526.0,1977457.0,0.0,988155.0,989312.0,429000.0,516245.0,988145.0,3,فجر,41302553376174581
17136,10,1396.0,138356.0,0.0,12911.0,1268419.0,1790427.0,92.0,407061.0,14458.0,2212038.0,0.0,1097882.0,1106261.0,429000.0,633877.0,1105777.0,3,فجر,41302553376174581
17137,1,1387.0,,,,,,,,,,,,,,,,6,فجر,41302553376174581
17138,2,1388.0,3767.0,391000.0,0.0,36694.0,534163.0,10.0,485542.0,0.0,1035340.0,150948.0,491266.0,531774.0,429000.0,56791.0,503566.0,6,فجر,41302553376174581
17139,3,1389.0,5753.0,328080.0,0.0,54725.0,395651.0,10.0,525972.0,14358.0,936712.0,110922.0,352813.0,360928.0,429000.0,134679.0,575784.0,6,فجر,41302553376174581
17140,4,1390.0,24920.0,290409.0,0.0,123646.0,497852.0,10.0,510282.0,14260.0,1022404.0,136352.0,371232.0,379285.0,429000.0,197767.0,643119.0,6,فجر,41302553376174581
17141,5,1391.0,11059.0,262395.0,0.0,182224.0,480516.0,10.0,493582.0,14082.0,988190.0,22410.0,230132.0,240558.0,429000.0,295956.0,747632.0,6,فجر,41302553376174581
17142,6,1392.0,9724.0,337242.0,0.0,466653.0,919230.0,60.0,451865.0,14275.0,1385430.0,62055.0,511738.0,527541.0,429000.0,398879.0,857889.0,6,فجر,41302553376174581
17143,7,1393.0,117285.0,126024.0,21550.0,325175.0,823052.0,60.0,438155.0,13667.0,1274934.0,60755.0,384498.0,407927.0,429000.0,398430.0,867007.0,6,فجر,41302553376174581
17144,8,1394.0,78516.0,423964.0,79486.0,566485.0,1236726.0,5090.0,459325.0,13787.0,1714928.0,524004.0,782319.0,784725.0,429000.0,458303.0,930203.0,6,فجر,41302553376174581
17145,9,1395.0,196436.0,0.0,137936.0,555231.0,1446357.0,60.0,437773.0,14526.0,1898716.0,0.0,871137.0,873643.0,858000.0,553173.0,1025073.0,6,فجر,41302553376174581
17146,10,1396.0,358214.0,0.0,1640.0,1157143.0,2828132.0,92.0,413272.0,14458.0,3255954.0,0.0,2025557.0,2035476.0,858000.0,319578.0,1220478.0,6,فجر,41302553376174581
17147,1,1387.0,,,,,,,,,,,,,,,,9,فجر,41302553376174581
17148,2,1388.0,2451.0,397056.0,0.0,73668.0,568233.0,10.0,489201.0,0.0,1072721.0,143248.0,525563.0,555605.0,429000.0,70341.0,517116.0,9,فجر,41302553376174581
17149,3,1389.0,22191.0,562471.0,0.0,63821.0,758991.0,10.0,519885.0,13704.0,1295615.0,220432.0,702133.0,710151.0,429000.0,145195.0,585464.0,9,فجر,41302553376174581
17150,4,1390.0,26152.0,333279.0,0.0,121632.0,561229.0,10.0,539341.0,14266.0,1114846.0,228976.0,438336.0,446487.0,429000.0,224768.0,668359.0,9,فجر,41302553376174581
17151,5,1391.0,29825.0,236111.0,0.0,225525.0,525847.0,10.0,492494.0,14088.0,1032439.0,4720.0,226153.0,237229.0,429000.0,346602.0,795210.0,9,فجر,41302553376174581
17152,6,1392.0,28140.0,453031.0,0.0,515531.0,1146253.0,60.0,446752.0,14275.0,1607340.0,560167.0,687244.0,703630.0,429000.0,442409.0,903710.0,9,فجر,41302553376174581
17153,7,1393.0,149360.0,56367.0,25263.0,386559.0,866163.0,60.0,437428.0,13667.0,1317318.0,224956.0,398864.0,423360.0,429000.0,424033.0,893958.0,9,فجر,41302553376174581
17154,8,1394.0,82911.0,926535.0,154802.0,487554.0,1825469.0,5090.0,433440.0,13801.0,2277800.0,770741.0,1308264.0,1311850.0,429000.0,490956.0,965950.0,9,فجر,41302553376174581
17155,9,1395.0,383694.0,0.0,38403.0,464230.0,1419383.0,60.0,422709.0,14526.0,1856678.0,0.0,767570.0,771493.0,429000.0,613285.0,1085185.0,9,فجر,41302553376174581
17156,10,1396.0,,,,,,,,,,,,,,,,9,فجر,41302553376174581
17157,1,1386.0,,,,,,,,,,,,,,,,12,فجر,41302553376174581
17158,2,1387.0,5403.0,191220.0,0.0,35177.0,256644.0,10.0,515116.0,13768.0,788420.0,99194.0,220828.0,255914.0,429000.0,94509.0,532506.0,12,فجر,41302553376174581
17159,3,1388.0,2828.0,328907.0,0.0,40724.0,380080.0,10.0,532224.0,14120.0,927875.0,96128.0,356474.0,374395.0,429000.0,113189.0,553480.0,12,فجر,41302553376174581
17160,4,1389.0,15786.0,320282.0,0.0,45470.0,398011.0,10.0,521828.0,14260.0,934109.0,62219.0,308476.0,319855.0,429000.0,170663.0,614254.0,12,فجر,41302553376174581
17161,5,1390.0,10831.0,261963.0,0.0,158781.0,549301.0,10.0,506532.0,14311.0,1070154.0,93163.0,398064.0,407550.0,429000.0,213996.0,662604.0,12,فجر,41302553376174581
17162,6,1391.0,10958.0,108241.0,0.0,213467.0,390700.0,60.0,477426.0,14082.0,882268.0,1739.0,257683.0,270881.0,429000.0,160226.0,611387.0,12,فجر,41302553376174581
17163,7,1392.0,130041.0,549450.0,91000.0,275642.0,1179602.0,60.0,453114.0,13667.0,1646443.0,555377.0,773338.0,792574.0,429000.0,389581.0,853869.0,12,فجر,41302553376174581
17164,8,1393.0,138308.0,0.0,65813.0,611934.0,993532.0,60.0,454912.0,13707.0,1462211.0,0.0,562733.0,562733.0,429000.0,427786.0,899478.0,12,فجر,41302553376174581
17165,9,1394.0,220658.0,0.0,10530.0,395822.0,1298810.0,60.0,450716.0,14526.0,1764112.0,0.0,788434.0,788434.0,429000.0,503778.0,975678.0,12,فجر,41302553376174581
17166,10,1395.0,200793.0,0.0,27043.0,1027587.0,1464582.0,92.0,426761.0,14449.0,1905884.0,0.0,745643.0,751345.0,858000.0,682639.0,1154539.0,12,فجر,41302553376174581
17167,1,1387.0,,,,,,,,,,,,,,,,3,پتاير,41935584690956944
17168,2,1388.0,24550.0,227667.0,34534.0,224042.0,584953.0,37133.0,139114.0,15496.0,776696.0,94211.0,606660.0,657229.0,106935.0,1838.0,119467.0,3,پتاير,41935584690956944
17169,3,1389.0,14541.0,260974.0,34534.0,267408.0,631201.0,2795.0,178260.0,18452.0,830708.0,57208.0,567521.0,709469.0,106935.0,3610.0,121239.0,3,پتاير,41935584690956944
17170,4,1390.0,55718.0,151030.0,0.0,305548.0,801166.0,59476.0,199559.0,39284.0,1099485.0,226557.0,991567.0,1052536.0,143234.0,-106979.0,46949.0,3,پتاير,41935584690956944
17171,5,1391.0,27555.0,118650.0,0.0,267301.0,615993.0,19651.0,637262.0,21825.0,1301942.0,253015.0,927202.0,983731.0,143234.0,-290688.0,318211.0,3,پتاير,41935584690956944
17172,6,1392.0,49206.0,221862.0,6510.0,399327.0,1084864.0,2833.0,181530.0,19340.0,1290557.0,378231.0,1149940.0,1206143.0,143234.0,-69513.0,84414.0,3,پتاير,41935584690956944
17173,7,1393.0,81403.0,154159.0,0.0,306063.0,672578.0,4033.0,284645.0,17339.0,985105.0,125843.0,717065.0,959544.0,143234.0,-128368.0,25561.0,3,پتاير,41935584690956944
17174,8,1394.0,80958.0,83606.0,0.0,489119.0,740092.0,4900.0,300084.0,16041.0,1067627.0,189668.0,754288.0,1039863.0,286469.0,-269400.0,27764.0,3,پتاير,41935584690956944
17175,9,1395.0,26119.0,0.0,0.0,346136.0,764748.0,5449.0,271766.0,14433.0,1060306.0,0.0,875717.0,1163906.0,286469.0,-400764.0,-103600.0,3,پتاير,41935584690956944
17176,10,1396.0,10729.0,0.0,0.0,476635.0,1035813.0,5463.0,272017.0,11821.0,1325114.0,0.0,902963.0,1113652.0,286469.0,-85702.0,211462.0,3,پتاير,41935584690956944
17177,1,1387.0,,,,,,,,,,,,,,,,6,پتاير,41935584690956944
17178,2,1388.0,36608.0,242681.0,34534.0,209634.0,592877.0,3805.0,138700.0,16864.0,752246.0,34310.0,569306.0,627398.0,106935.0,7219.0,124848.0,6,پتاير,41935584690956944
17179,3,1389.0,14326.0,266527.0,34534.0,297806.0,669544.0,3995.0,177595.0,20947.0,872081.0,51509.0,747231.0,817556.0,106935.0,-63104.0,54525.0,6,پتاير,41935584690956944
17180,4,1390.0,18689.0,267618.0,44157.0,325770.0,708002.0,4033.0,204987.0,22443.0,939465.0,75285.0,794983.0,951815.0,143234.0,-166278.0,-12350.0,6,پتاير,41935584690956944
17181,5,1391.0,76944.0,92295.0,16818.0,302177.0,550832.0,4033.0,195408.0,21826.0,787009.0,104518.0,530330.0,933624.0,143234.0,-300543.0,-146615.0,6,پتاير,41935584690956944
17182,6,1392.0,47822.0,280660.0,0.0,361456.0,801501.0,4034.0,250301.0,18833.0,1081179.0,200526.0,735686.0,1042052.0,143234.0,-114800.0,39127.0,6,پتاير,41935584690956944
17183,7,1393.0,55838.0,118086.0,0.0,320281.0,725729.0,4033.0,307931.0,16823.0,1061026.0,129169.0,1016752.0,1086736.0,286469.0,-179638.0,-25710.0,6,پتاير,41935584690956944
17184,8,1394.0,20173.0,261325.0,0.0,399608.0,743360.0,4909.0,291551.0,15841.0,1062171.0,219785.0,772517.0,1102698.0,286469.0,-337690.0,-40527.0,6,پتاير,41935584690956944
17185,9,1395.0,91822.0,0.0,0.0,399972.0,871675.0,5449.0,278957.0,13897.0,1169978.0,0.0,1045638.0,1255402.0,286469.0,-382588.0,-85424.0,6,پتاير,41935584690956944
17186,10,1396.0,36348.0,0.0,0.0,405932.0,1043624.0,8195.0,281276.0,11183.0,1345503.0,0.0,986053.0,1125768.0,286469.0,-77429.0,219735.0,6,پتاير,41935584690956944
17187,1,1387.0,,,,,,,,,,,,,,,,9,پتاير,41935584690956944
17188,2,1388.0,17699.0,293336.0,34534.0,223114.0,606855.0,3567.0,138652.0,10903.0,759977.0,45246.0,494078.0,615133.0,106935.0,27215.0,144844.0,9,پتاير,41935584690956944
17189,3,1389.0,43876.0,229290.0,34534.0,222181.0,592480.0,4485.0,203038.0,21053.0,821056.0,85015.0,709022.0,773342.0,143234.0,-70192.0,47714.0,9,پتاير,41935584690956944
17190,4,1390.0,,,,,,,,,,,,,,,,9,پتاير,41935584690956944
17191,5,1391.0,42636.0,169283.0,0.0,309673.0,928163.0,19652.0,175196.0,21825.0,1160021.0,400503.0,1181545.0,1242014.0,143234.0,-235920.0,-81993.0,9,پتاير,41935584690956944
17192,6,1392.0,37414.0,191229.0,0.0,321896.0,729185.0,4034.0,254867.0,18333.0,1012929.0,140573.0,652863.0,942786.0,143234.0,-83784.0,70143.0,9,پتاير,41935584690956944
17193,7,1393.0,96491.0,218291.0,0.0,291101.0,885023.0,4033.0,204857.0,16433.0,1286412.0,176128.0,1146085.0,1217421.0,286469.0,-168959.0,68991.0,9,پتاير,41935584690956944
17194,8,1394.0,32658.0,383631.0,0.0,339125.0,826096.0,4909.0,288699.0,15483.0,1139097.0,280593.0,866226.0,1195210.0,286469.0,-353276.0,-56113.0,9,پتاير,41935584690956944
17195,9,1395.0,50129.0,0.0,0.0,376682.0,1009768.0,5857.0,277191.0,13379.0,1306195.0,0.0,887018.0,1098365.0,286469.0,-89334.0,207830.0,9,پتاير,41935584690956944
17196,10,1396.0,,,,,,,,,,,,,,,,9,پتاير,41935584690956944
17197,1,1386.0,,,,,,,,,,,,,,,,12,پتاير,41935584690956944
17198,2,1387.0,11935.0,258997.0,34534.0,227252.0,567000.0,3567.0,138652.0,16640.0,725859.0,49474.0,549023.0,599778.0,106935.0,8452.0,126081.0,12,پتاير,41935584690956944
17199,3,1388.0,4981.0,313417.0,34534.0,306382.0,718953.0,3994.0,177403.0,18452.0,918802.0,46154.0,606558.0,748048.0,106935.0,53126.0,170754.0,12,پتاير,41935584690956944
17200,4,1389.0,9251.0,304027.0,34534.0,282684.0,675213.0,3995.0,210389.0,21802.0,917909.0,48918.0,647903.0,846092.0,106935.0,-82110.0,71817.0,12,پتاير,41935584690956944
17201,5,1390.0,24602.0,212044.0,16818.0,325930.0,625805.0,4024.0,193277.0,21825.0,874541.0,65548.0,760918.0,975537.0,143234.0,-254923.0,-100996.0,12,پتاير,41935584690956944
17202,6,1391.0,29692.0,198030.0,0.0,379972.0,749642.0,4033.0,217659.0,19837.0,997681.0,147423.0,555478.0,917468.0,143234.0,-73716.0,80213.0,12,پتاير,41935584690956944
17203,7,1392.0,55071.0,182222.0,0.0,349187.0,633583.0,4033.0,291674.0,17836.0,953636.0,112997.0,675034.0,915969.0,143234.0,-116262.0,37667.0,12,پتاير,41935584690956944
17204,8,1393.0,102582.0,0.0,0.0,421884.0,681524.0,4900.0,306172.0,16548.0,1015654.0,0.0,620127.0,990967.0,286469.0,-256098.0,24687.0,12,پتاير,41935584690956944
17205,9,1394.0,17897.0,0.0,0.0,295925.0,790575.0,5439.0,278882.0,14969.0,1093775.0,0.0,1009471.0,1296215.0,286469.0,-499604.0,-202440.0,12,پتاير,41935584690956944
17206,10,1395.0,67994.0,0.0,0.0,518483.0,1025511.0,5463.0,285349.0,12461.0,1330437.0,0.0,932021.0,1144114.0,286469.0,-110841.0,186323.0,12,پتاير,41935584690956944
17207,1,1387.0,,,,,,,,,,,,,,,,3,دشيري,63084741752814852
17208,2,1388.0,,,,,,,,,,,,,,,,3,دشيري,63084741752814852
17209,3,1389.0,,,,,,,,,,,,,,,,3,دشيري,63084741752814852
17210,4,1390.0,,,,,,,,,,,,,,,,3,دشيري,63084741752814852
17211,5,1391.0,488.0,18436.0,0.0,26328.0,53132.0,0.0,4065.0,0.0,58311.0,795.0,35656.0,38311.0,10000.0,9039.0,20000.0,3,دشيري,63084741752814852
17212,6,1392.0,29545.0,22946.0,0.0,28652.0,92227.0,830.0,8406.0,447.0,101938.0,722.0,24018.0,27782.0,10000.0,63156.0,74156.0,3,دشيري,63084741752814852
17213,7,1393.0,2336.0,41045.0,0.0,49951.0,103026.0,834.0,17138.0,447.0,122006.0,4989.0,70961.0,78612.0,10000.0,32394.0,43394.0,3,دشيري,63084741752814852
17214,8,1394.0,7066.0,72995.0,0.0,63672.0,146985.0,1.0,19709.0,752.0,167631.0,18381.0,101914.0,107741.0,10000.0,48890.0,59890.0,3,دشيري,63084741752814852
17215,9,1395.0,9697.0,0.0,15000.0,79672.0,184372.0,1.0,21241.0,1526.0,207215.0,0.0,143714.0,150660.0,10000.0,45555.0,56555.0,3,دشيري,63084741752814852
17216,10,1396.0,48553.0,0.0,0.0,58195.0,211777.0,1.0,31831.0,1690.0,245922.0,0.0,157179.0,167254.0,50000.0,67668.0,78668.0,3,دشيري,63084741752814852
17217,1,1387.0,,,,,,,,,,,,,,,,6,دشيري,63084741752814852
17218,2,1388.0,,,,,,,,,,,,,,,,6,دشيري,63084741752814852
17219,3,1389.0,,,,,,,,,,,,,,,,6,دشيري,63084741752814852
17220,4,1390.0,,,,,,,,,,,,,,,,6,دشيري,63084741752814852
17221,5,1391.0,1997.0,4572.0,0.0,27966.0,53005.0,826.0,8170.0,0.0,62226.0,2300.0,39390.0,42673.0,10000.0,8553.0,19553.0,6,دشيري,63084741752814852
17222,6,1392.0,7526.0,21501.0,0.0,60490.0,97065.0,831.0,10279.0,447.0,108635.0,19489.0,64413.0,69272.0,10000.0,28363.0,39363.0,6,دشيري,63084741752814852
17223,7,1393.0,8678.0,34848.0,0.0,61668.0,115325.0,834.0,19128.0,448.0,135842.0,9800.0,73789.0,80571.0,10000.0,44271.0,55271.0,6,دشيري,63084741752814852
17224,8,1394.0,8323.0,59916.0,0.0,69830.0,139355.0,1.0,20829.0,748.0,161077.0,18217.0,92356.0,98147.0,10000.0,51930.0,62930.0,6,دشيري,63084741752814852
17225,9,1395.0,61194.0,0.0,0.0,82729.0,207621.0,1.0,20257.0,1486.0,230750.0,0.0,152398.0,159642.0,10000.0,60108.0,71108.0,6,دشيري,63084741752814852
17226,10,1396.0,68333.0,0.0,0.0,99333.0,235770.0,1.0,29347.0,1540.0,269779.0,0.0,146357.0,155671.0,50000.0,63933.0,114108.0,6,دشيري,63084741752814852
17227,1,1387.0,,,,,,,,,,,,,,,,9,دشيري,63084741752814852
17228,2,1388.0,,,,,,,,,,,,,,,,9,دشيري,63084741752814852
17229,3,1389.0,,,,,,,,,,,,,,,,9,دشيري,63084741752814852
17230,4,1390.0,,,,,,,,,,,,,,,,9,دشيري,63084741752814852
17231,5,1391.0,6645.0,10613.0,0.0,35163.0,61224.0,826.0,7212.0,0.0,69364.0,31.0,35550.0,38530.0,10000.0,19873.0,30834.0,9,دشيري,63084741752814852
17232,6,1392.0,17358.0,47093.0,0.0,66333.0,154335.0,831.0,10226.0,450.0,165842.0,38741.0,114313.0,119160.0,10000.0,35682.0,46682.0,9,دشيري,63084741752814852
17233,7,1393.0,7056.0,33622.0,0.0,77107.0,141478.0,834.0,20104.0,458.0,162874.0,23468.0,86079.0,93028.0,10000.0,58846.0,69846.0,9,دشيري,63084741752814852
17234,8,1394.0,9349.0,79096.0,0.0,70772.0,160350.0,1.0,21092.0,748.0,182191.0,33123.0,98997.0,105036.0,10000.0,66155.0,77155.0,9,دشيري,63084741752814852
17235,9,1395.0,64251.0,0.0,0.0,114604.0,226391.0,1.0,21265.0,1541.0,249198.0,0.0,157666.0,165275.0,10000.0,72923.0,83923.0,9,دشيري,63084741752814852
17236,10,1396.0,76934.0,0.0,0.0,103915.0,248305.0,1.0,32187.0,1448.0,283539.0,0.0,148709.0,158393.0,50000.0,74146.0,125146.0,9,دشيري,63084741752814852
17237,1,1386.0,,,,,,,,,,,,,,,,12,دشيري,63084741752814852
17238,2,1387.0,,,,,,,,,,,,,,,,12,دشيري,63084741752814852
17239,3,1388.0,,,,,,,,,,,,,,,,12,دشيري,63084741752814852
17240,4,1389.0,,,,,,,,,,,,,,,,12,دشيري,63084741752814852
17241,5,1390.0,1619.0,11941.0,0.0,32067.0,59516.0,825.0,8377.0,25.0,68860.0,11052.0,55679.0,58334.0,10000.0,-435.0,10526.0,12,دشيري,63084741752814852
17242,6,1391.0,12122.0,13155.0,0.0,38191.0,69130.0,825.0,8168.0,447.0,78598.0,1667.0,33779.0,37303.0,10000.0,30295.0,41295.0,12,دشيري,63084741752814852
17243,7,1392.0,2379.0,54219.0,0.0,51499.0,111786.0,834.0,13087.0,447.0,126393.0,15396.0,63521.0,68734.0,10000.0,46659.0,57659.0,12,دشيري,63084741752814852
17244,8,1393.0,13473.0,0.0,0.0,58366.0,144478.0,1.0,20534.0,752.0,165832.0,0.0,79159.0,83667.0,10000.0,71165.0,82165.0,12,دشيري,63084741752814852
17245,9,1394.0,20731.0,0.0,0.0,65332.0,177712.0,1.0,20818.0,927.0,200390.0,0.0,109054.0,114856.0,10000.0,74534.0,85534.0,12,دشيري,63084741752814852
17246,10,1395.0,37843.0,0.0,0.0,106133.0,223475.0,1.0,27342.0,1733.0,253711.0,0.0,150970.0,158875.0,10000.0,83836.0,94836.0,12,دشيري,63084741752814852
17247,1,1387.0,,,,,,,,,,,,,,,,3,دبالك,71510396252618330
17248,2,1388.0,,,,,,,,,,,,,,,,3,دبالك,71510396252618330
17249,3,1389.0,,,,,,,,,,,,,,,,3,دبالك,71510396252618330
17250,4,1390.0,,,,,,,,,,,,,,,,3,دبالك,71510396252618330
17251,5,1391.0,,,,,,,,,,,,,,,,3,دبالك,71510396252618330
17252,6,1392.0,,,,,,,,,,,,,,,,3,دبالك,71510396252618330
17253,7,1393.0,,,,,,,,,,,,,,,,3,دبالك,71510396252618330
17254,8,1394.0,30600.0,330402.0,0.0,140030.0,603313.0,7948.0,48510.0,2278.0,662380.0,49800.0,513039.0,514489.0,110000.0,28406.0,147891.0,3,دبالك,71510396252618330
17255,9,1395.0,17398.0,0.0,0.0,74824.0,722055.0,7949.0,48672.0,2307.0,781848.0,0.0,605352.0,607043.0,140000.0,20805.0,174805.0,3,دبالك,71510396252618330
17256,10,1396.0,6191.0,0.0,0.0,239170.0,750649.0,7949.0,45697.0,2046.0,807078.0,0.0,586892.0,589999.0,170000.0,35725.0,217079.0,3,دبالك,71510396252618330
17257,1,1387.0,,,,,,,,,,,,,,,,6,دبالك,71510396252618330
17258,2,1388.0,,,,,,,,,,,,,,,,6,دبالك,71510396252618330
17259,3,1389.0,,,,,,,,,,,,,,,,6,دبالك,71510396252618330
17260,4,1390.0,,,,,,,,,,,,,,,,6,دبالك,71510396252618330
17261,5,1391.0,,,,,,,,,,,,,,,,6,دبالك,71510396252618330
17262,6,1392.0,,,,,,,,,,,,,,,,6,دبالك,71510396252618330
17263,7,1393.0,33599.0,252469.0,0.0,154766.0,524316.0,7948.0,42748.0,2278.0,577512.0,101564.0,403181.0,404930.0,110000.0,58069.0,172582.0,6,دبالك,71510396252618330
17264,8,1394.0,4765.0,509171.0,0.0,156562.0,758238.0,7949.0,46699.0,2540.0,815623.0,44468.0,618690.0,646199.0,140000.0,49939.0,169424.0,6,دبالك,71510396252618330
17265,9,1395.0,30588.0,0.0,0.0,197949.0,836295.0,7949.0,47131.0,2307.0,894430.0,0.0,669005.0,700905.0,140000.0,42525.0,193525.0,6,دبالك,71510396252618330
17266,10,1396.0,7576.0,0.0,0.0,292332.0,775743.0,7952.0,43651.0,2027.0,830643.0,0.0,754455.0,758004.0,170000.0,-109224.0,72639.0,6,دبالك,71510396252618330
17267,1,1387.0,,,,,,,,,,,,,,,,9,دبالك,71510396252618330
17268,2,1388.0,,,,,,,,,,,,,,,,9,دبالك,71510396252618330
17269,3,1389.0,,,,,,,,,,,,,,,,9,دبالك,71510396252618330
17270,4,1390.0,,,,,,,,,,,,,,,,9,دبالك,71510396252618330
17271,5,1391.0,,,,,,,,,,,,,,,,9,دبالك,71510396252618330
17272,6,1392.0,,,,,,,,,,,,,,,,9,دبالك,71510396252618330
17273,7,1393.0,17981.0,327584.0,0.0,132952.0,511338.0,7948.0,42477.0,2278.0,564433.0,99340.0,369883.0,371811.0,110000.0,78109.0,192622.0,9,دبالك,71510396252618330
17274,8,1394.0,6614.0,551814.0,0.0,117589.0,791336.0,7949.0,46950.0,2540.0,848972.0,47555.0,629217.0,630721.0,140000.0,72828.0,218251.0,9,دبالك,71510396252618330
17275,9,1395.0,3600.0,0.0,0.0,161400.0,756343.0,7949.0,48149.0,2307.0,815613.0,0.0,614296.0,616524.0,140000.0,45089.0,199089.0,9,دبالك,71510396252618330
17276,10,1396.0,,,,,,,,,,,,,,,,9,دبالك,71510396252618330
17277,1,1386.0,,,,,,,,,,,,,,,,12,دبالك,71510396252618330
17278,2,1387.0,,,,,,,,,,,,,,,,12,دبالك,71510396252618330
17279,3,1388.0,,,,,,,,,,,,,,,,12,دبالك,71510396252618330
17280,4,1389.0,25429.0,84877.0,31930.0,38055.0,188582.0,12.0,51694.0,1298.0,241692.0,32135.0,217808.0,218245.0,45000.0,-42796.0,23447.0,12,دبالك,71510396252618330
17281,5,1390.0,20414.0,141584.0,7930.0,19326.0,213386.0,12.0,50062.0,1298.0,265007.0,18584.0,222426.0,225403.0,65000.0,-51639.0,39604.0,12,دبالك,71510396252618330
17282,6,1391.0,18566.0,155652.0,0.0,192285.0,530377.0,7947.0,48147.0,1415.0,588104.0,9215.0,535012.0,535543.0,90000.0,-38681.0,52561.0,12,دبالك,71510396252618330
17283,7,1392.0,8266.0,138610.0,0.0,216921.0,431773.0,7948.0,45560.0,2278.0,487951.0,79644.0,348877.0,350039.0,90000.0,43400.0,137912.0,12,دبالك,71510396252618330
17284,8,1393.0,4594.0,269038.0,0.0,93406.0,525265.0,7949.0,47091.0,2500.0,583507.0,2046.0,391159.0,392389.0,110000.0,71633.0,191118.0,12,دبالك,71510396252618330
17285,9,1394.0,14755.0,0.0,0.0,174916.0,761869.0,7949.0,48949.0,2307.0,821939.0,0.0,591645.0,592975.0,140000.0,77964.0,228964.0,12,دبالك,71510396252618330
17286,10,1395.0,5292.0,0.0,0.0,251551.0,677437.0,7949.0,46611.0,2046.0,734780.0,0.0,586047.0,588533.0,140000.0,-35107.0,146247.0,12,دبالك,71510396252618330
17287,1,1387.0,,,,,,,,,,,,,,,,3,نيرو,39481233087768672
17288,2,1388.0,,,,,,,,,,,,,,,,3,نيرو,39481233087768672
17289,3,1389.0,,,,,,,,,,,,,,,,3,نيرو,39481233087768672
17290,4,1390.0,,,,,,,,,,,,,,,,3,نيرو,39481233087768672
17291,5,1391.0,1013.0,4752.0,9248.0,2759.0,51007.0,31564.0,2819.0,82.0,88810.0,1705.0,25035.0,28724.0,43220.0,13595.0,60086.0,3,نيرو,39481233087768672
17292,6,1392.0,5234.0,11350.0,10213.0,5264.0,64188.0,33326.0,4512.0,142.0,113114.0,860.0,25290.0,36762.0,43220.0,13184.0,76352.0,3,نيرو,39481233087768672
17293,7,1393.0,986.0,14257.0,27925.0,1746.0,68926.0,36497.0,4312.0,135.0,115562.0,1449.0,29901.0,36376.0,64831.0,10175.0,79186.0,3,نيرو,39481233087768672
17294,8,1394.0,15262.0,11532.0,16032.0,3238.0,67861.0,38311.0,4034.0,125.0,111419.0,29092.0,51687.0,53683.0,64831.0,-11275.0,57736.0,3,نيرو,39481233087768672
17295,9,1395.0,6135.0,0.0,36901.0,0.0,75765.0,39143.0,2243.0,111.0,118213.0,0.0,39343.0,41438.0,64831.0,6811.0,76775.0,3,نيرو,39481233087768672
17296,10,1396.0,16066.0,0.0,24608.0,0.0,64988.0,43224.0,3347.0,329.0,111954.0,0.0,61077.0,63987.0,64831.0,-21997.0,47967.0,3,نيرو,39481233087768672
17297,1,1387.0,,,,,,,,,,,,,,,,6,نيرو,39481233087768672
17298,2,1388.0,,,,,,,,,,,,,,,,6,نيرو,39481233087768672
17299,3,1389.0,,,,,,,,,,,,,,,,6,نيرو,39481233087768672
17300,4,1390.0,4946.0,36606.0,7384.0,5447.0,77248.0,30580.0,2430.0,95.0,112056.0,10455.0,26918.0,50163.0,43220.0,15691.0,61893.0,6,نيرو,39481233087768672
17301,5,1391.0,5118.0,10860.0,7227.0,1766.0,64005.0,32260.0,2831.0,75.0,116272.0,10794.0,42550.0,65325.0,43220.0,4460.0,50947.0,6,نيرو,39481233087768672
17302,6,1392.0,2942.0,12770.0,16862.0,8159.0,72727.0,33326.0,4390.0,125.0,121029.0,2322.0,34729.0,46434.0,64831.0,5861.0,74595.0,6,نيرو,39481233087768672
17303,7,1393.0,3820.0,15675.0,28118.0,1776.0,68862.0,38311.0,4199.0,121.0,117357.0,5650.0,38455.0,45475.0,64831.0,2871.0,71882.0,6,نيرو,39481233087768672
17304,8,1394.0,7827.0,17770.0,13490.0,6367.0,66367.0,38736.0,3910.0,118.0,110286.0,32513.0,55031.0,57696.0,64831.0,-16421.0,52590.0,6,نيرو,39481233087768672
17305,9,1395.0,7351.0,0.0,27162.0,0.0,69319.0,37336.0,3531.0,103.0,110388.0,0.0,49813.0,52583.0,64831.0,-12159.0,57805.0,6,نيرو,39481233087768672
17306,10,1396.0,1030.0,0.0,7567.0,0.0,21296.0,46982.0,2637.0,287.0,71216.0,0.0,23020.0,26506.0,64831.0,-25254.0,44710.0,6,نيرو,39481233087768672
17307,1,1387.0,,,,,,,,,,,,,,,,9,نيرو,39481233087768672
17308,2,1388.0,,,,,,,,,,,,,,,,9,نيرو,39481233087768672
